Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2016-04-26;17:31:43;-17.98;-178.45;573; ;mb;4.8;FIJI REGION;2016-04-27 15:56;503017;
2016-04-26;17:18:57;-18.97;-177.04;347; ;mb;4.6;FIJI REGION;2016-04-27 15:42;503015;
2016-04-26;16:12:38;4.54;127.60;136; ;mb;4.5;KEPULAUAN TALAUD, INDONESIA;2016-04-27 06:31;503010;
2016-04-26;15:01:25;38.22;141.63;52; ;mb;5.0;NEAR EAST COAST OF HONSHU, JAPAN;2016-04-27 06:30;502996;
2016-04-26;12:21:08;-11.24;163.43;36; ;mb;4.5;SOLOMON ISLANDS;2016-04-26 13:07;502980;
2016-04-26;12:08:39;-59.38;-26.79;10; ;mb;5.1;SOUTH SANDWICH ISLANDS REGION;2016-04-26 13:18;502974;
2016-04-26;12:04:11;18.56;-103.29;60; ;mb;4.8;MICHOACAN, MEXICO;2016-04-26 13:17;502973;
2016-04-26;10:58:57;-20.93;-178.78;592; ;mb;4.5;FIJI REGION;2016-04-26 11:23;502966;
2016-04-26;09:33:55;39.64;75.28;1; ;mb;4.6;SOUTHERN XINJIANG, CHINA;2016-04-26 09:56;502955;
2016-04-26;08:05:58;-13.98;166.55;4; ;mb;4.5;VANUATU;2016-05-10 08:11;505731;
2016-04-26;04:19:53;-4.48;140.23;92; ;mb;5.6;PAPUA, INDONESIA;2016-04-26 06:40;502923;
2016-04-26;02:08:04;-10.05;-78.68;46; ;mb;4.7;NEAR COAST OF CENTRAL PERU;2016-04-26 06:39;502907;
2016-04-26;01:52:07;10.45;126.18;114; ;mb;4.7;PHILIPPINE ISLANDS REGION;2016-04-26 06:38;502906;
2016-04-26;01:50:15;6.59;-73.46;123; ;mb;4.6;NORTHERN COLOMBIA;2016-04-26 02:07;502905;
2016-04-26;00:33:36;31.71;51.01;10;f;mb;4.6;CENTRAL IRAN;2016-04-26 06:37;502899;
2016-04-25;23:51:57;-4.94;142.76;100;f;mb;4.7;NEW GUINEA, PAPUA NEW GUINEA;2016-04-26 06:36;502898;
2016-04-25;22:51:16;-22.18;-179.42;573; ;mb;4.6;SOUTH OF FIJI ISLANDS;2016-04-27 06:30;502894;
2016-04-25;22:20:48;-30.93;-71.83;20; ;mb;4.7;OFFSHORE COQUIMBO, CHILE;2016-04-26 06:36;502884;
2016-04-25;21:47:15;-55.66;-26.83;10; ;Mw;5.2;SOUTH SANDWICH ISLANDS REGION;2016-04-26 11:03;502863;
2016-04-25;21:15:52;-0.99;-80.79;10;f;mb;4.7;NEAR COAST OF ECUADOR;2016-04-26 06:35;502862;
2016-04-25;20:10:34;-33.74;-72.05;20; ;mb;4.5;OFFSHORE VALPARAISO, CHILE;2016-04-26 06:34;502851;
2016-04-25;18:13:13;21.19;121.24;10; ;mb;5.3;TAIWAN REGION;2016-04-26 06:34;502830;
2016-04-25;14:16:45;51.57;-174.58;40; ;mb;4.8;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-04-26 06:33;502815;
2016-04-25;14:01:46;-32.17;-71.97;20;f;mb;4.6;OFFSHORE VALPARAISO, CHILE;2016-04-26 06:32;502811;
2016-04-25;11:45:07;21.74;143.13;281; ;mb;4.5;MARIANA ISLANDS REGION;2016-04-25 14:48;502801;
2016-04-25;10:01:29;-6.68;153.43;10; ;mb;4.8;NEW BRITAIN REGION, P.N.G.;2016-04-25 14:46;502796;
2016-04-25;09:14:04;14.45;-93.00;46; ;mb;4.8;OFFSHORE CHIAPAS, MEXICO;2016-04-25 11:53;502784;
2016-04-25;08:50:56;46.54;153.57;40; ;mb;4.5;KURIL ISLANDS;2016-04-25 10:08;502790;
2016-04-25;08:34:22;-58.93;-26.35;107; ;mb;4.7;SOUTH SANDWICH ISLANDS REGION;2016-04-25 15:14;502789;
2016-04-25;08:02:45;-17.97;-178.43;597; ;mb;5.4;FIJI REGION;2016-04-25 09:45;502775;
2016-04-25;07:37:01;-14.92;167.47;118; ;mb;4.7;VANUATU;2016-04-25 08:02;502773;
2016-04-25;07:27:31;14.52;-92.91;60; ;mb;4.7;OFFSHORE CHIAPAS, MEXICO;2016-04-25 09:43;502767;
2016-04-25;07:07:09;14.48;-93.04;25;f;Mw;6.0;OFFSHORE CHIAPAS, MEXICO;2016-04-25 11:54;502765;
2016-04-25;07:06:23;-0.11;-80.15;26; ;mb;4.6;NEAR COAST OF ECUADOR;2016-04-25 09:51;502788;
2016-04-25;04:45:46;-14.48;166.66;33; ;mb;4.5;VANUATU;2016-05-06 01:55;504800;
2016-04-25;01:12:43;49.90;155.97;84; ;mb;4.5;KURIL ISLANDS;2016-04-26 06:31;502744;
2016-04-24;22:24:34;-17.56;-173.06;17; ;Mw;5.7;TONGA;2016-04-25 14:50;502691;
2016-04-24;21:43:10;37.02;71.72;115; ;Mw;5.0;TAJIKISTAN;2016-04-25 06:35;502687;
2016-04-24;15:53:57;33.49;-11.45;2; ;mb;4.6;MADEIRA ISLANDS, PORTUGAL REGION;2016-04-24 17:39;502655;
2016-04-24;15:26:14;-17.69;-178.41;529; ;mb;5.1;FIJI REGION;2016-04-24 16:46;502650;
2016-04-24;08:38:01;-59.46;-27.08;20; ;mb;5.5;SOUTH SANDWICH ISLANDS REGION;2016-04-24 16:42;502607;
2016-04-24;04:32:26;-6.97;102.59;10; ;mb;5.3;SOUTHWEST OF SUMATRA, INDONESIA;2016-04-24 16:40;502578;
2016-04-24;00:55:31;-21.32;-70.71;40; ;mb;4.5;OFFSHORE ANTOFAGASTA, CHILE;2016-04-24 16:39;502552;
2016-04-24;00:35:02;-24.20;-67.00;169; ;mb;4.5;SALTA, ARGENTINA;2016-04-24 16:38;502549;
2016-04-24;00:13:31;-0.28;125.29;60; ;mb;4.7;MOLUCCA SEA;2016-04-24 16:37;502545;
2016-04-23;23:11:06;-17.46;-172.50;2; ;mb;5.4;TONGA REGION;2016-04-24 16:34;502533;
2016-04-23;21:02:59;28.28;129.05;82; ;mb;4.6;RYUKYU ISLANDS, JAPAN;2016-04-23 21:26;502517;
2016-04-23;19:50:55;-59.97;-26.91;40; ;mb;5.0;SOUTH SANDWICH ISLANDS REGION;2016-04-24 16:28;502509;
2016-04-23;11:19:04;-6.13;149.55;65; ;mb;4.7;NEW BRITAIN REGION, P.N.G.;2016-04-23 16:28;502443;
2016-04-23;10:40:57;32.07;94.88;10; ;mb;4.7;XIZANG-QINGHAI BORDER REGION;2016-04-23 16:28;502442;
2016-04-23;09:32:57;32.03;95.06;20; ;mb;4.7;SOUTHERN QINGHAI, CHINA;2016-04-23 16:25;502425;
2016-04-23;09:08:37;3.33;125.76;156; ;M ;4.5;KEPULAUAN SANGIHE, INDONESIA;2016-04-23 10:27;502432;
2016-04-23;09:00:26;-24.16;-69.11;89; ;mb;4.6;ANTOFAGASTA, CHILE;2016-04-23 16:24;502422;
2016-04-23;04:16:10;36.96;83.62;12; ;mb;4.5;SOUTHERN XINJIANG, CHINA;2016-04-23 16:23;502400;
2016-04-23;04:06:33;0.67;-80.37;10; ;mb;4.9;NEAR COAST OF ECUADOR;2016-04-23 16:22;502389;
2016-04-23;01:24:33;0.62;-80.27;10;f;Mw;5.8;NEAR COAST OF ECUADOR;2016-04-23 16:21;502378;
2016-04-22;23:14:22;-10.34;165.11;10; ;mb;5.5;SANTA CRUZ ISLANDS;2016-04-23 16:18;502356;
2016-04-22;23:00:58;21.88;102.28;10; ;mb;4.5;LAOS;2016-04-23 16:18;502357;
2016-04-22;19:38:12;-4.46;94.33;15;f;mb;5.1;SOUTHWEST OF SUMATRA, INDONESIA;2016-04-23 16:16;502335;
2016-04-22;18:47:58;1.58;126.63;70; ;mb;5.0;MOLUCCA SEA;2016-04-23 16:13;502329;
2016-04-22;15:55:50;-23.60;-71.12;10; ;mb;4.7;OFF COAST OF ANTOFAGASTA, CHILE;2016-04-23 16:11;502315;
2016-04-22;15:40:23;-10.69;165.13;40; ;mb;5.0;SANTA CRUZ ISLANDS;2016-04-23 16:11;502311;
2016-04-22;15:39:03;-0.80;-80.96;15; ;mb;4.7;NEAR COAST OF ECUADOR;2016-04-25 15:24;502817;
2016-04-22;15:36:31;-0.47;-80.85;40; ;mb;4.7;NEAR COAST OF ECUADOR;2016-04-23 16:08;502309;
2016-04-22;14:31:37;-6.93;155.85;98; ;M ;4.9;BOUGAINVILLE REGION, P.N.G.;2016-04-22 14:40;502300;
2016-04-22;13:26:19;-2.73;-80.09;52; ;Mw;4.9;NEAR COAST OF ECUADOR;2016-04-22 17:41;502292;
2016-04-22;08:54:29;14.80;-87.58;20; ;mb;4.5;HONDURAS;2016-04-22 14:52;502264;
2016-04-22;08:52:24;-0.24;-80.58;49; ;mb;4.8;NEAR COAST OF ECUADOR;2016-04-22 09:42;502263;
2016-04-22;07:28:44;-29.48;-111.87;10;f;Mw;4.8;EASTER ISLAND REGION;2016-04-22 14:52;502247;
2016-04-22;05:28:23;40.56;144.73;20;f;mb;4.6;OFF EAST COAST OF HONSHU, JAPAN;2016-04-22 06:50;502230;
2016-04-22;04:47:49;-7.15;129.74;164; ;mb;5.0;KEPULAUAN BABAR, INDONESIA;2016-04-22 06:49;502224;
2016-04-22;04:31:33;-0.32;-80.52;10; ;mb;5.0;NEAR COAST OF ECUADOR;2016-04-22 06:48;502222;
2016-04-22;03:20:12;-0.27;-80.57;10;f;Mw;5.9;NEAR COAST OF ECUADOR;2016-04-25 06:39;502210;
2016-04-22;03:03:41;-0.25;-80.48;10; ;Mw;6.1;NEAR COAST OF ECUADOR;2016-04-22 06:42;502206;
2016-04-22;02:43:06;10.05;93.87;44; ;mb;4.6;ANDAMAN ISLANDS, INDIA REGION;2016-04-22 03:48;502212;
2016-04-21;18:53:01;-14.53;166.39;10; ;mb;5.1;VANUATU;2016-04-22 06:39;502131;
2016-04-21;18:07:42;-22.35;-67.46;156; ;Mw;5.1;POTOSI, BOLIVIA;2016-04-22 06:37;502115;
2016-04-21;14:28:14;-3.80;142.76;60; ;Mw;5.2;NEAR N COAST OF NEW GUINEA, PNG.;2016-04-22 06:36;502085;
2016-04-21;12:31:15;-0.16;-80.26;10;f;mb;4.5;NEAR COAST OF ECUADOR;2016-04-21 14:08;502067;
2016-04-21;12:21:40;13.14;50.83;10;f;mb;4.5;GULF OF ADEN;2016-04-22 06:35;502068;
2016-04-20;22:43:52;-18.09;-179.37;624; ;mb;4.5;FIJI REGION;2016-04-21 06:39;501967;
2016-04-20;22:31:30;-0.44;-80.79;20; ;mb;4.8;NEAR COAST OF ECUADOR;2016-04-21 06:39;501966;
2016-04-20;21:30:07;0.58;-79.93;40; ;mb;4.9;NEAR COAST OF ECUADOR;2016-04-21 06:38;501960;
2016-04-20;20:44:42;2.46;96.22;40; ;mb;4.9;SIMEULUE, INDONESIA;2016-04-21 06:37;501956;
2016-04-20;20:16:52;33.17;131.44;10; ;mb;4.5;KYUSHU, JAPAN;2016-04-21 06:36;501963;
2016-04-20;20:13:01;12.98;-88.73;68; ;mb;4.5;OFFSHORE EL SALVADOR;2016-04-21 06:36;501957;
2016-04-20;19:36:15;-12.49;166.52;61; ;mb;4.6;SANTA CRUZ ISLANDS;2016-04-20 20:47;501954;
2016-04-20;17:31:19;-2.11;100.64;72; ;mb;4.6;KEP. MENTAWAI REGION, INDONESIA;2016-04-21 06:35;501934;
2016-04-20;16:39:57;30.70;132.56;33; ;mb;4.5;SOUTHEAST OF SHIKOKU, JAPAN;2016-05-05 04:29;504589;
2016-04-20;16:30:53;-0.21;-80.46;10;f;mb;4.7;NEAR COAST OF ECUADOR;2016-04-21 06:34;501924;
2016-04-20;16:20:36;0.71;-80.20;10;f;mb;4.7;NEAR COAST OF ECUADOR;2016-04-21 06:33;501923;
2016-04-20;16:03:30;5.65;126.67;100; ;mb;4.9;MINDANAO, PHILIPPINES;2016-04-21 06:33;501922;
2016-04-20;14:22:05;-16.98;-173.92;82; ;mb;4.5;TONGA;2016-04-28 22:42;503483;
2016-04-20;12:19:45;37.83;141.60;45;f;Mw;5.8;NEAR EAST COAST OF HONSHU, JAPAN;2016-04-20 13:34;501892;
2016-04-20;11:33:30;-19.27;-177.27;359; ;mb;5.4;FIJI REGION;2016-04-20 13:07;501885;
2016-04-20;11:23:23;-0.16;-80.40;10;f;mb;4.7;NEAR COAST OF ECUADOR;2016-04-20 13:07;501883;
2016-04-20;11:02:50;36.22;71.22;88; ;mb;4.5;HINDU KUSH REGION, AFGHANISTAN;2016-04-20 14:47;501886;
2016-04-20;10:51:39;13.25;-55.96;10;f;Mw;5.6;NORTH ATLANTIC OCEAN;2016-04-20 13:06;501878;
2016-04-20;10:41:55;-5.22;153.30;50;f;mb;5.1;NEW IRELAND REGION, P.N.G.;2016-04-20 11:46;501877;
2016-04-20;09:13:16;0.56;-80.08;10;f;mb;4.6;NEAR COAST OF ECUADOR;2016-04-20 11:47;501867;
2016-04-20;08:35:10;0.71;-80.01;10;f;Mw;6.0;NEAR COAST OF ECUADOR;2016-04-21 00:17;501976;
2016-04-20;08:33:46;0.67;-80.17;15;f;Mw;6.1;NEAR COAST OF ECUADOR;2016-04-20 09:21;501864;
2016-04-20;08:25:06;0.68;-80.28;10; ;mb;4.6;NEAR COAST OF ECUADOR;2016-04-20 11:51;501863;
2016-04-20;07:12:30;-14.56;166.17;10; ;Mw;5.3;VANUATU;2016-04-20 11:52;501858;
2016-04-20;05:40:42;51.88;178.69;109; ;mb;4.6;RAT ISLANDS, ALEUTIAN ISLANDS;2016-04-20 11:52;501859;
2016-04-20;03:28:26;36.51;70.31;224; ;mb;4.8;HINDU KUSH REGION, AFGHANISTAN;2016-04-20 06:59;501837;
2016-04-20;01:05:41;-16.15;167.93;179; ;mb;4.9;VANUATU;2016-04-20 06:58;501820;
2016-04-20;00:19:49;-18.09;-178.55;630; ;mb;4.8;FIJI REGION;2016-04-20 06:54;501814;
2016-04-20;00:05:48;-55.66;-27.07;26; ;mb;4.6;SOUTH SANDWICH ISLANDS REGION;2016-05-04 23:55;504565;
2016-04-19;22:22:26;0.56;-80.03;20;f;Mw;5.7;NEAR COAST OF ECUADOR;2016-04-20 06:48;501802;
2016-04-19;20:53:04;36.68;140.76;82; ;mb;4.5;NEAR EAST COAST OF HONSHU, JAPAN;2016-04-21 14:44;502087;
2016-04-19;20:32:57;10.24;93.70;10;f;mb;5.3;ANDAMAN ISLANDS, INDIA REGION;2016-04-20 06:47;501793;
2016-04-19;20:22:43;41.51;49.34;65; ;mb;4.5;CASPIAN SEA, OFFSHORE AZERBAIJAN;2016-04-20 06:46;501790;
2016-04-19;19:21:23;13.75;-90.67;70; ;Mw;4.5;OFFSHORE GUATEMALA;2016-04-20 06:44;501781;
2016-04-19;17:17:36;8.06;126.60;94; ;Mw;4.9;MINDANAO, PHILIPPINES;2016-04-20 06:39;501765;
2016-04-19;17:12:57;-1.28;-80.87;48; ;Mw;4.7;NEAR COAST OF ECUADOR;2016-04-20 06:38;501774;
2016-04-19;16:37:19;-30.68;-71.82;28; ;mb;4.5;OFFSHORE COQUIMBO, CHILE;2016-04-19 19:03;501779;
2016-04-19;16:16:34;23.95;122.62;10;f;mb;4.6;TAIWAN REGION;2016-04-20 06:34;501778;
2016-04-19;15:00:19;-19.54;-176.00;252; ;mb;4.6;FIJI REGION;2016-04-20 06:33;501753;
2016-04-19;13:03:48;-53.07;139.85;15; ;mb;4.5;WEST OF MACQUARIE ISLAND;2016-04-19 14:06;501743;
2016-04-19;12:35:36;-14.25;166.12;10; ;mb;4.9;VANUATU;2016-04-20 06:32;501740;
2016-04-19;11:47:04;32.62;130.52;10;f;Mw;4.8;KYUSHU, JAPAN;2016-04-19 13:09;501733;
2016-04-19;10:40:48;-14.22;166.16;10;f;mb;4.9;VANUATU;2016-04-19 13:09;501724;
2016-04-19;10:05:33;35.62;140.88;20; ;mb;4.5;NEAR EAST COAST OF HONSHU, JAPAN;2016-04-21 06:31;501745;
2016-04-19;08:52:14;32.56;130.56;5; ;Mw;5.3;KYUSHU, JAPAN;2016-04-19 13:08;501712;
2016-04-19;07:23:14;30.84;138.57;375; ;mb;4.6;IZU ISLANDS, JAPAN REGION;2016-04-19 09:41;501691;
2016-04-19;05:25:41;-55.77;-27.43;20;f;Mw;6.3;SOUTH SANDWICH ISLANDS REGION;2016-04-19 06:51;501677;
2016-04-19;04:18:21;-55.73;-27.17;30;f;Mw;5.4;SOUTH SANDWICH ISLANDS REGION;2016-04-19 06:49;501673;
2016-04-19;02:46:57;26.50;130.21;10;f;mb;5.1;SOUTHEAST OF RYUKYU ISLANDS;2016-04-19 06:43;501660;
2016-04-19;02:03:15;-0.24;-80.73;10;f;mb;5.0;NEAR COAST OF ECUADOR;2016-04-19 06:42;501653;
2016-04-19;02:02:38;33.44;138.93;245; ;mb;4.5;IZU ISLANDS, JAPAN REGION;2016-04-19 06:42;501654;
2016-04-18;21:56:47;-33.51;77.68;10;f;mb;4.8;MID-INDIAN RIDGE;2016-04-18 22:22;501596;
2016-04-18;21:15:53;-0.07;-80.87;10; ;mb;5.0;NEAR COAST OF ECUADOR;2016-04-19 06:39;501587;
2016-04-18;20:34:27;-25.76;-179.74;519; ;mb;4.5;SOUTH OF FIJI ISLANDS;2016-04-18 21:18;501585;
2016-04-18;20:32:45;42.22;142.98;60; ;mb;4.5;HOKKAIDO, JAPAN REGION;2016-04-19 06:38;501581;
2016-04-18;19:12:37;-0.98;-80.81;10;f;mb;4.6;NEAR COAST OF ECUADOR;2016-04-19 06:37;501579;
2016-04-18;18:38:10;-0.97;-80.84;10; ;Mw;5.4;NEAR COAST OF ECUADOR;2016-04-19 06:36;501544;
2016-04-18;17:07:33;-0.33;-80.60;10;f;mb;4.5;NEAR COAST OF ECUADOR;2016-04-19 06:35;501546;
2016-04-18;15:29:53;12.91;92.36;33; ;mb;4.7;ANDAMAN ISLANDS, INDIA REGION;2016-04-19 06:35;501534;
2016-04-18;13:25:44;-0.23;-80.31;10;f;mb;5.1;NEAR COAST OF ECUADOR;2016-04-19 06:34;501521;
2016-04-18;13:06:10;-19.48;169.11;72; ;Mw;5.9;VANUATU;2016-04-18 13:40;501518;
2016-04-18;11:41:59;33.03;131.09;10; ;Mw;5.5;KYUSHU, JAPAN;2016-04-18 15:03;501509;
2016-04-18;11:38:38;-31.74;-71.18;48; ;Mw;5.2;COQUIMBO, CHILE;2016-04-18 12:52;501507;
2016-04-18;09:52:44;-1.77;138.72;20; ;mb;4.8;NEAR N COAST OF PAPUA, INDONESIA;2016-04-18 15:03;501464;
2016-04-18;07:39:03;-9.61;121.01;89; ;mb;4.6;SAVU SEA;2016-04-18 07:59;501443;
2016-04-18;04:25:59;-29.52;-71.05;40; ;mb;4.6;COQUIMBO, CHILE;2016-04-18 11:27;501404;
2016-04-18;04:16:41;-17.19;-174.36;61; ;mb;4.5;TONGA;2016-05-03 02:32;504222;
2016-04-17;23:44:50;-6.61;131.52;81; ;mb;4.5;KEP. TANIMBAR REGION, INDONESIA;2016-04-18 11:04;501497;
2016-04-17;23:35:43;32.93;130.73;10; ;mb;4.6;KYUSHU, JAPAN;2016-04-18 06:43;501368;
2016-04-17;20:24:01;0.57;-79.90;10;f;mb;4.6;NEAR COAST OF ECUADOR;2016-04-17 20:54;501338;
2016-04-17;19:33:46;-58.03;-25.40;60;f;mb;5.1;SOUTH SANDWICH ISLANDS REGION;2016-04-18 06:40;501331;
2016-04-17;19:07:40;1.19;126.87;60; ;mb;4.5;MOLUCCA SEA;2016-04-18 06:38;501328;
2016-04-17;18:24:20;0.00;123.41;146; ;mb;4.5;MINAHASA, SULAWESI, INDONESIA;2016-04-18 06:37;501326;
2016-04-17;17:19:00;12.64;-88.10;69; ;mb;4.8;OFFSHORE EL SALVADOR;2016-04-18 06:37;501325;
2016-04-17;16:17:15;69.15;-53.56;10;f;mb;4.5;WESTERN GREENLAND;2016-04-18 06:36;501317;
2016-04-17;14:59:45;-30.76;-71.43;46; ;mb;4.8;COQUIMBO, CHILE;2016-04-18 06:35;501311;
2016-04-17;12:15:29;-8.27;124.50;40; ;mb;4.7;KEPULAUAN ALOR, INDONESIA;2016-04-17 14:32;501277;
2016-04-17;11:34:40;35.76;140.30;60; ;mb;4.5;NEAR EAST COAST OF HONSHU, JAPAN;2016-04-18 11:29;501275;
2016-04-17;10:23:41;32.66;130.58;10; ;mb;4.7;KYUSHU, JAPAN;2016-04-17 14:36;501255;
2016-04-17;09:23:40;-0.25;-80.66;10;f;Mw;5.6;NEAR COAST OF ECUADOR;2016-04-17 14:38;501239;
2016-04-17;09:19:39;-17.52;-178.44;547; ;mb;5.0;FIJI REGION;2016-04-17 14:39;501240;
2016-04-17;08:52:27;-0.52;-80.77;10;f;mb;4.7;NEAR COAST OF ECUADOR;2016-04-17 14:40;501237;
2016-04-17;07:31:00;-23.59;-174.43;15;f;Mw;5.9;TONGA REGION;2016-04-17 14:42;501232;
2016-04-17;07:13:59;-0.39;-80.21;20;f;Mw;5.8;NEAR COAST OF ECUADOR;2016-04-18 06:56;501231;
2016-04-17;06:32:43;13.89;-92.20;53; ;mb;4.5;OFFSHORE GUATEMALA;2016-04-18 11:28;501224;
2016-04-17;05:42:51;0.28;-80.41;10;f;mb;4.7;NEAR COAST OF ECUADOR;2016-04-17 14:44;501215;
2016-04-17;04:02:08;-0.26;-80.62;10;f;mb;4.8;NEAR COAST OF ECUADOR;2016-04-17 05:37;501203;
2016-04-17;03:05:33;0.33;-80.26;10;f;mb;4.6;NEAR COAST OF ECUADOR;2016-04-17 05:43;501195;
2016-04-17;02:18:00;-0.25;-80.26;10;f;mb;5.0;NEAR COAST OF ECUADOR;2016-04-17 05:44;501182;
2016-04-17;00:59:06;0.38;-80.37;30; ;mb;4.5;NEAR COAST OF ECUADOR;2016-04-17 05:44;501191;
2016-04-17;00:29:33;-0.22;-80.44;18; ;mb;5.4;NEAR COAST OF ECUADOR;2016-04-17 05:46;501164;
