Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2016-03-21;15:51:17;-30.53;-72.07;10; ;mb;4.6;OFFSHORE COQUIMBO, CHILE;2016-03-22 07:34;495752;
2016-03-21;15:43:41;51.36;-174.25;10;f;mb;4.7;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-03-22 12:19;495785;
2016-03-21;15:23:32;22.38;143.54;119; ;mb;4.5;VOLCANO ISLANDS, JAPAN REGION;2016-03-22 07:33;495773;
2016-03-21;14:48:52;27.78;66.20;15;f;Mw;5.6;PAKISTAN;2016-03-22 07:51;495741;
2016-03-21;14:06:04;35.67;99.30;10;f;mb;4.9;SOUTHERN QINGHAI, CHINA;2016-03-21 15:31;495735;
2016-03-21;08:31:17;-5.41;-77.73;48; ;mb;4.6;NORTHERN PERU;2016-03-21 10:01;495715;
2016-03-21;03:35:52;29.67;101.99;10;f;mb;4.8;WESTERN SICHUAN, CHINA;2016-03-28 23:15;495730;
2016-03-21;03:29:32;40.28;98.26;10;f;mb;4.8;GANSU-NEI MONGOL BDR REG, CHINA;2016-03-21 07:52;495680;
2016-03-21;02:25:08;-6.49;105.37;71; ;mb;4.6;SUNDA STRAIT, INDONESIA;2016-03-21 07:51;495666;
2016-03-21;00:34:59;-10.56;161.71;45; ;mb;4.6;SOLOMON ISLANDS;2016-04-01 22:43;498002;
2016-03-21;00:34:50;1.26;122.72;45; ;mb;4.8;MINAHASA, SULAWESI, INDONESIA;2016-03-21 07:50;495652;
2016-03-21;00:11:40;43.84;147.23;60; ;mb;4.8;KURIL ISLANDS;2016-03-21 07:49;495649;
2016-03-20;23:23:09;-31.46;-71.76;20; ;mb;4.8;OFFSHORE COQUIMBO, CHILE;2016-03-21 07:46;495638;
2016-03-20;23:03:06;37.58;140.63;90; ;mb;4.5;EASTERN HONSHU, JAPAN;2016-04-01 05:48;497848;
2016-03-20;22:50:20;54.28;162.90;30;f;Mw;6.4;NEAR EAST COAST OF KAMCHATKA;2016-03-21 08:12;495634;
2016-03-20;18:15:40;-21.69;169.47;10; ;mb;4.7;SOUTHEAST OF LOYALTY ISLANDS;2016-03-20 20:20;495601;
2016-03-20;16:54:12;29.90;93.17;10; ;mb;4.7;EASTERN XIZANG;2016-03-20 20:20;495584;
2016-03-20;09:15:06;-56.33;-27.07;103; ;mb;4.6;SOUTH SANDWICH ISLANDS REGION;2016-04-03 11:38;498255;
2016-03-20;08:34:01;-23.31;-66.61;190; ;mb;4.9;JUJUY, ARGENTINA;2016-03-20 20:15;495522;
2016-03-20;07:46:24;30.99;141.34;80; ;mb;4.6;IZU ISLANDS, JAPAN REGION;2016-03-20 20:14;495531;
2016-03-20;06:06:23;18.55;-68.91;112; ;mb;4.7;DOMINICAN REPUBLIC;2016-03-20 08:48;495507;
2016-03-20;05:54:40;18.42;145.62;151; ;mb;4.5;PAGAN REG., N. MARIANA ISLANDS;2016-03-20 06:54;495510;
2016-03-20;01:25:29;56.75;-172.34;33; ;M ;4.7;BERING SEA;2016-03-20 01:43;495470;
2016-03-20;00:09:54;-4.38;139.28;10;f;mb;4.5;PAPUA, INDONESIA;2016-03-20 00:39;495456;
2016-03-19;23:19:28;-38.10;-73.98;2; ;mb;4.6;OFFSHORE BIO-BIO, CHILE;2016-03-20 08:44;495445;
2016-03-19;20:17:53;51.96;178.49;114; ;mb;4.7;RAT ISLANDS, ALEUTIAN ISLANDS;2016-03-19 22:20;495377;
2016-03-19;18:36:19;-37.27;-94.74;10;f;mb;5.0;WEST CHILE RISE;2016-03-19 22:23;495364;
2016-03-19;12:24:06;-30.64;-71.59;30; ;ML;4.5;COQUIMBO, CHILE;2016-03-19 12:45;495333;
2016-03-19;11:55:42;-21.23;-175.72;9; ;mb;4.8;TONGA;2016-04-03 07:50;498226;
2016-03-19;11:26:30;18.05;-60.70;20; ;Mw;6.0;ANTIGUA AND BARBUDA REGION;2016-03-19 11:49;495326;
2016-03-19;10:54:58;54.39;126.68;10;f;mb;4.8;AMURSKAYA OBLAST', RUSSIA;2016-03-19 22:26;495323;
2016-03-19;10:24:44;11.84;-88.82;10;f;mb;5.6;OFF COAST OF CENTRAL AMERICA;2016-03-19 22:27;495318;
2016-03-19;08:58:49;-38.31;171.17;668; ;M ;4.5;NORTHWEST OF NEW ZEALAND;2016-03-19 09:05;495304;
2016-03-19;08:51:25;-5.56;129.53;274; ;mb;5.4;BANDA SEA;2016-03-19 22:29;495302;
2016-03-19;04:41:16;51.20;-174.25;4; ;mb;4.5;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-03-19 07:14;495269;
2016-03-19;03:59:59;51.82;-173.64;10;f;mb;4.9;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-03-19 07:13;495262;
2016-03-19;01:35:10;51.52;-174.20;10; ;Mw;6.1;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-03-19 07:08;495240;
2016-03-19;01:27:56;27.03;126.81;47; ;mb;4.9;NORTHWEST OF RYUKYU ISLANDS;2016-03-19 07:07;495238;
2016-03-19;01:22:16;51.47;-174.25;10; ;mb;5.0;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-03-19 07:06;495236;
2016-03-18;23:28:05;26.66;126.70;10; ;mb;4.8;RYUKYU ISLANDS, JAPAN;2016-03-19 07:02;495223;
2016-03-18;22:46:56;49.63;-129.86;10;f;Mw;5.4;VANCOUVER ISLAND, CANADA REGION;2016-03-21 08:09;495212;
2016-03-18;22:29:44;85.31;90.24;8; ;mb;4.5;NORTH OF SEVERNAYA ZEMLYA;2016-04-01 01:04;495237;
2016-03-18;16:11:00;37.96;72.68;10;f;mb;5.4;TAJIKISTAN;2016-03-19 06:51;495146;
2016-03-18;14:14:46;-31.38;174.85;33; ;M ;4.6;NORTH OF NEW ZEALAND;2016-03-31 04:30;497595;
2016-03-18;14:12:51;28.89;143.09;20;f;mb;5.2;BONIN ISLANDS, JAPAN REGION;2016-03-18 15:48;495127;
2016-03-18;14:10:12;-10.20;160.94;49; ;mb;5.0;SOLOMON ISLANDS;2016-03-18 15:46;495126;
2016-03-18;13:42:17;17.13;-60.37;34; ;mb;4.6;ANTIGUA AND BARBUDA REGION;2016-04-01 09:30;497880;
2016-03-18;12:49:14;-12.46;166.56;45;f;Mw;5.5;SANTA CRUZ ISLANDS;2016-03-18 13:49;495118;
2016-03-18;11:52:20;51.55;-173.51;40; ;mb;4.5;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-03-18 15:46;495120;
2016-03-18;10:52:01;-56.43;-27.38;118; ;mb;5.3;SOUTH SANDWICH ISLANDS REGION;2016-03-18 12:36;495097;
2016-03-18;09:38:12;51.60;-173.55;50;f;mb;5.0;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-03-18 12:35;495084;
2016-03-18;05:53:45;55.96;110.16;10;f;mb;4.7;LAKE BAYKAL REGION, RUSSIA;2016-03-18 07:48;495046;
2016-03-18;00:31:26;-4.56;153.06;53; ;mb;5.4;NEW IRELAND REGION, P.N.G.;2016-03-18 07:46;495008;
2016-03-18;00:17:08;-22.20;171.49;100; ;mb;5.1;SOUTHEAST OF LOYALTY ISLANDS;2016-03-18 07:45;495005;
2016-03-17;23:29:04;-11.09;163.02;34; ;mb;4.5;SOLOMON ISLANDS;2016-03-26 05:23;496620;
2016-03-17;23:00:38;-27.14;-176.38;34; ;mb;4.6;KERMADEC ISLANDS REGION;2016-03-26 05:08;496617;
2016-03-17;19:50:42;24.33;125.24;15;f;mb;4.8;SOUTHWESTERN RYUKYU ISL., JAPAN;2016-03-18 07:41;494975;
2016-03-17;18:59:22;39.48;142.22;60; ;mb;4.7;NEAR EAST COAST OF HONSHU, JAPAN;2016-03-18 07:36;494968;
2016-03-17;18:54:10;-7.16;129.09;168; ;mb;4.7;KEPULAUAN BABAR, INDONESIA;2016-03-22 18:20;495975;
2016-03-17;17:19:53;29.66;102.08;10; ;mb;4.8;WESTERN SICHUAN, CHINA;2016-03-18 07:35;494946;
2016-03-17;14:00:58;0.96;97.46;30; ;mb;4.6;NIAS REGION, INDONESIA;2016-03-18 07:34;494934;
2016-03-17;13:03:09;-6.74;104.19;70;f;Mw;4.7;SUNDA STRAIT, INDONESIA;2016-03-17 15:24;494928;
2016-03-17;11:37:57;17.40;-94.73;140; ;mb;4.6;VERACRUZ, MEXICO;2016-03-17 15:15;494918;
2016-03-17;05:36:40;-4.86;145.51;134; ;mb;4.7;NEAR N COAST OF NEW GUINEA, PNG.;2016-03-17 09:02;494863;
